Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh)
Belgium,BEL,1994,10702.524,32422.033,11180.252
Belgium,BEL,1995,10195.871,32219.842,12335.114
Belgium,BEL,1996,9730.8545,34796.58,13673.575
Belgium,BEL,1997,9055.97,35542.586,13003.089
Belgium,BEL,1998,8978.401,35917.113,14196.733
Belgium,BEL,1999,7839.3916,34605.316,15107.285
Belgium,BEL,2000,8639.967,35027.56,15126.406
Belgium,BEL,2001,8194.043,35408.625,14877.514
Belgium,BEL,2002,6992.992,35397.703,15288.898
Belgium,BEL,2003,6733.838,37242.375,16213.884
Belgium,BEL,2004,6231.187,37501.477,16438.15
Belgium,BEL,2005,5692.2954,37081.605,16063.048
Belgium,BEL,2006,5582.246,36732.86,16431.02
Belgium,BEL,2007,5067.417,36853.79,16444.078
Belgium,BEL,2008,4970.397,38393.973,16222.526
Belgium,BEL,2009,3179.7046,33414.504,16270.237
Belgium,BEL,2010,4008.1548,34471.863,17837.924
Belgium,BEL,2011,3746.7986,31993.947,15082.503
Belgium,BEL,2012,3504.8638,30602.545,15175.222
Belgium,BEL,2013,3684.2866,31147.732,14890.222
Belgium,BEL,2014,3549.5872,30322.943,12940.282
Belgium,BEL,2015,3444.1367,30943.465,14090.921
Belgium,BEL,2016,3253.5088,31191.623,14305.409
Belgium,BEL,2017,3168.3528,31400.076,14415.663
Belgium,BEL,2018,3133.4092,33468.55,14739.01
Belgium,BEL,2019,3124.2344,31176.229,15105.157
Belgium,BEL,2020,2415.819,26569.008,14702.125
Belgium,BEL,2021,2660.383,29368.68,14606.851
Belgium,BEL,2022,2762.6511,28463.02,12485.879
Belgium,BEL,2023,2344.1892,26964.242,11728.533
Brazil,BRA,1965,238.44427,2100.2444,6.0671105
Brazil,BRA,1966,251.37477,2228.0889,6.902821
Brazil,BRA,1967,252.98094,2238.965,7.598423
Brazil,BRA,1968,242.60028,2620.5337,7.8256116
Brazil,BRA,1969,264.02466,2803.9004,8.042148
Brazil,BRA,1970,294.12503,3126.1733,8.415622
Brazil,BRA,1971,288.88846,3464.4062,12.933001
Brazil,BRA,1972,296.814,3841.5,17.331139
Brazil,BRA,1973,284.7443,4542.788,19.362549
Brazil,BRA,1974,294.93317,4918.2134,36.380726
Brazil,BRA,1975,342.45697,4950.8955,38.610573
Brazil,BRA,1976,356.97406,5209.2124,43.45236
Brazil,BRA,1977,442.21594,5182.8486,52.939358
Brazil,BRA,1978,496.59555,5543.823,68.039474
Brazil,BRA,1979,526.832,5764.3535,72.819626
Brazil,BRA,1980,561.3351,5461.749,83.14827
Brazil,BRA,1981,536.54144,5139.3853,72.893105
Brazil,BRA,1982,554.34155,5114.96,101.799965
Brazil,BRA,1983,609.5466,4666.8013,134.59868
Brazil,BRA,1984,736.3672,4556.538,153.25117
Brazil,BRA,1985,852.0641,4594.3975,188.17741
Brazil,BRA,1986,844.95605,4865.205,214.7412
Brazil,BRA,1987,867.2564,4889.818,234.96461
Brazil,BRA,1988,869.29004,4803.5776,231.99063
Brazil,BRA,1989,846.54443,4831.369,233.43466
Brazil,BRA,1990,740.6504,4772.2856,208.71791
Brazil,BRA,1991,834.5279,4695.715,213.2605
Brazil,BRA,1992,796.5323,4639.69,237.61261
Brazil,BRA,1993,807.47015,4758.097,273.8853
Brazil,BRA,1994,815.8234,4979.3516,294.39407
Brazil,BRA,1995,842.30524,5259.1714,319.87793
Brazil,BRA,1996,855.94794,5549.873,347.07593
Brazil,BRA,1997,848.259,5955.009,371.55823
Brazil,BRA,1998,818.75806,6094.61,383.72073
Brazil,BRA,1999,817.40063,6019.65,448.9142
Brazil,BRA,2000,859.60254,6203.8535,551.78827
Brazil,BRA,2001,834.89386,6170.595,689.4149
Brazil,BRA,2002,797.94446,5972.539,804.32837
Brazil,BRA,2003,818.1532,5739.612,889.6323
Brazil,BRA,2004,848.0681,5865.9185,1046.0302
Brazil,BRA,2005,808.81555,5897.709,1077.484
Brazil,BRA,2006,788.9706,5967.1987,1121.158
Brazil,BRA,2007,827.50903,6202.4087,1142.7665
Brazil,BRA,2008,831.1123,6393.093,1331.8408
Brazil,BRA,2009,664.2442,6265.768,1062.5577
Brazil,BRA,2010,856.6062,6648.6284,1404.4454
Brazil,BRA,2011,906.591,6821.0737,1386.754
Brazil,BRA,2012,889.09766,7160.553,1629.0083
Brazil,BRA,2013,950.05505,7292.235,1902.7579
Brazil,BRA,2014,1001.52374,7517.9233,1998.2081
Brazil,BRA,2015,998.9902,7001.193,2092.5442
Brazil,BRA,2016,895.0499,6575.916,1792.9012
Brazil,BRA,2017,936.5471,6590.809,1804.8505
Brazil,BRA,2018,908.7005,6219.9297,1707.7308
Brazil,BRA,2019,847.62463,6145.892,1687.2632
Brazil,BRA,2020,765.1766,5763.4785,1473.9325
Brazil,BRA,2021,923.3984,6194.4897,1887.1443
Brazil,BRA,2022,755.4648,6458.953,1485.63
Brazil,BRA,2023,735.1074,6556.3584,1385.6226
Bulgaria,BGR,1965,8457.586,5302.007,68.249794
Bulgaria,BGR,1966,8654.372,6002.4937,101.03325
Bulgaria,BGR,1967,9329.19,7493.8657,305.30157
Bulgaria,BGR,1968,10052.896,8809.621,463.53012
Bulgaria,BGR,1969,10018.045,10722.387,477.88846
Bulgaria,BGR,1970,10868.539,12354.624,427.77197
Bulgaria,BGR,1971,10649.079,13488.966,332.68713
Bulgaria,BGR,1972,10907.949,13940.513,222.75475
Bulgaria,BGR,1973,10925.182,14609.957,223.05383
Bulgaria,BGR,1974,10669.469,15093.841,482.8798
Bulgaria,BGR,1975,11122.102,15908.065,1275.1141
Bulgaria,BGR,1976,10319.081,16454.572,2219.6917
Bulgaria,BGR,1977,10239.354,17042.982,2821.9626
Bulgaria,BGR,1978,10889.651,17503.14,3002.8398
Bulgaria,BGR,1979,11208.269,18002.24,3206.8315
Bulgaria,BGR,1980,11748.361,18375.219,4119.0444
Bulgaria,BGR,1981,11932.568,16382.162,4481.7764
Bulgaria,BGR,1982,12547.271,15888.979,4963.833
Bulgaria,BGR,1983,12518.904,15368.384,5224.1177
Bulgaria,BGR,1984,12562.154,14785.956,5503.109
Bulgaria,BGR,1985,13144.115,13697.232,6017.441
Bulgaria,BGR,1986,13548.563,14478.807,5992.4546
Bulgaria,BGR,1987,13577.015,13953.909,6702.5303
Bulgaria,BGR,1988,12691.118,14865.154,6533.0083
Bulgaria,BGR,1989,12999.223,14552.375,6749.2397
Bulgaria,BGR,1990,10955.788,13561.099,7187.3965
Bulgaria,BGR,1991,9844.651,9103.815,6101.993
Bulgaria,BGR,1992,10415.71,8222.206,5435.889
Bulgaria,BGR,1993,11288.314,9012.672,5091.5107
Bulgaria,BGR,1994,10410.178,8579.379,5131.065
Bulgaria,BGR,1995,10498.527,8883.578,6244.615
Bulgaria,BGR,1996,10548.652,8254.722,6437.542
Bulgaria,BGR,1997,12147.564,6553.545,5186.613
Bulgaria,BGR,1998,11687.844,7029.444,4383.945
Bulgaria,BGR,1999,9709.676,6588.072,3832.0703
Bulgaria,BGR,2000,9038.829,6267.8457,4207.1543
Bulgaria,BGR,2001,10383.296,6537.481,3564.3728
Bulgaria,BGR,2002,9634.07,6620.7847,3184.1536
Bulgaria,BGR,2003,10863.993,7038.1196,3388.9697
Bulgaria,BGR,2004,10450.486,6862.3936,3330.9224
Bulgaria,BGR,2005,10301.684,7592.8687,4179.536
Bulgaria,BGR,2006,10526.571,7729.1753,4333.8687
Bulgaria,BGR,2007,11914.642,7628.5376,4394.202
Bulgaria,BGR,2008,11422.257,7539.702,4419.7573
Bulgaria,BGR,2009,9665.478,6919.0444,3178.0725
Bulgaria,BGR,2010,10543.219,6307.9746,3519.7305
Bulgaria,BGR,2011,12480.8125,6062.854,4055.943
Bulgaria,BGR,2012,10740.416,6352.954,3807.549
Bulgaria,BGR,2013,9302.114,5949.9316,3706.5498
Bulgaria,BGR,2014,10017.667,6471.8984,3711.4722
Bulgaria,BGR,2015,10430.137,7292.3022,4104.8643
Bulgaria,BGR,2016,9139.508,7481.424,4312.8037
Bulgaria,BGR,2017,9885.282,7924.5273,4474.322
Bulgaria,BGR,2018,8913.837,7960.1177,4247.218
Bulgaria,BGR,2019,8388.128,8424.938,4013.9817
Bulgaria,BGR,2020,6926.6694,7648.927,4184.803
Bulgaria,BGR,2021,8853.837,8143.92,4795.3315
Bulgaria,BGR,2022,10720.699,8838.376,3986.24
Bulgaria,BGR,2023,6664.702,8852.555,3777.074
Canada,CAN,1965,9141.532,32648.9,11005.451
Canada,CAN,1966,8798.217,33769.836,11828.571
Canada,CAN,1967,8566.335,35432.406,12344.014
Canada,CAN,1968,9161.209,37130.8,13530.858
Canada,CAN,1969,8717.826,38107.24,14904.309
Canada,CAN,1970,9184.814,39879.496,16157.933
Canada,CAN,1971,8549.015,40105.21,16888.416
Canada,CAN,1972,7946.021,41594.965,18710.762
Canada,CAN,1973,8081.864,44868.527,19650.635
Canada,CAN,1974,8099.8574,45019.402,19593.688
Canada,CAN,1975,7769.838,43793.69,19950.576
Canada,CAN,1976,9078.915,44274.52,19864.982
Canada,CAN,1977,11467.526,44107.117,20596.062
Canada,CAN,1978,9332.077,45057.227,20578.213
Canada,CAN,1979,8742.986,46309.9,20671.027
Canada,CAN,1980,10521.235,44942.277,20296.209
Canada,CAN,1981,10610.879,42044.73,19452.42
Canada,CAN,1982,11084.778,37737.54,20365.574
Canada,CAN,1983,11478.978,35121.055,19222.217
Canada,CAN,1984,12665.822,35118.492,21135.596
Canada,CAN,1985,12060.498,34941.426,21962.63
Canada,CAN,1986,11061.503,35344.707,20916.387
Canada,CAN,1987,11744.365,36034.1,20912.791
Canada,CAN,1988,12434.002,37396.82,22691.535
Canada,CAN,1989,12212.353,38241.64,24143.713
Canada,CAN,1990,11411.241,34812.195,23053.826
Canada,CAN,1991,10904.4375,32577.115,22916.053
Canada,CAN,1992,10978.308,33036.14,24007.414
Canada,CAN,1993,9638.206,33088.25,25187.576
Canada,CAN,1994,10108.942,33430.58,25793.58
Canada,CAN,1995,10455.43,34710.37,26375.35
Canada,CAN,1996,10560.517,35202.277,26545.451
Canada,CAN,1997,10930.59,35929.906,26806.65
Canada,CAN,1998,11584.606,36305.473,26126.307
Canada,CAN,1999,11042.524,36696.05,27694.744
Canada,CAN,2000,11575.944,36149.336,29077.926
Canada,CAN,2001,11906.132,36785.844,27107.965
Canada,CAN,2002,11853.223,37770.156,27924.592
Canada,CAN,2003,11712.962,38811.15,28395.428
Canada,CAN,2004,10963.204,40139.574,27519.643
Canada,CAN,2005,10812.824,38666.3,27188.969
Canada,CAN,2006,10372.395,38621.01,26765.604
Canada,CAN,2007,10734.733,39258.273,28499.52
Canada,CAN,2008,10091.661,37485.457,27859.102
Canada,CAN,2009,8337.173,36156.03,26709.455
Canada,CAN,2010,8449.835,37289.805,26961.98
Canada,CAN,2011,7537.863,36947.137,29294.998
Canada,CAN,2012,7073.9824,37054.625,28659.021
Canada,CAN,2013,6825.774,36439.79,30071.188
Canada,CAN,2014,6428.521,36002.543,31024.635
Canada,CAN,2015,6000.4937,35765.547,30877.666
Canada,CAN,2016,5915.275,35263.957,29251.611
Canada,CAN,2017,6062.3384,34484.688,29993.445
Canada,CAN,2018,4886.1265,35120.293,31777.88
Canada,CAN,2019,4508.07,34553.863,31622.088
Canada,CAN,2020,3858.0906,29074.574,30428.73
Canada,CAN,2021,3439.5803,30071.662,31091.145
Canada,CAN,2022,2781.915,31108.582,32197.543
Canada,CAN,2023,2655.261,31170.51,31130.28
Chile,CHL,1965,1506.2854,4559.69,686.80817
Chile,CHL,1966,1523.3064,4905.5522,704.18536
Chile,CHL,1967,1496.4182,5032.228,613.14703
Chile,CHL,1968,1470.3679,5212.424,514.93427
Chile,CHL,1969,1445.2738,5458.5625,666.0883
Chile,CHL,1970,1519.4048,5668.22,653.95715
Chile,CHL,1971,1443.2117,6181.6235,655.9498
Chile,CHL,1972,1173.8024,6302.8975,587.7084
Chile,CHL,1973,1254.6322,5958.562,454.23874
Chile,CHL,1974,1170.4683,5712.5776,465.75403
Chile,CHL,1975,920.3843,4929.8145,520.00867
Chile,CHL,1976,914.9109,5043.201,559.0948
Chile,CHL,1977,970.0621,5164.7886,566.7253
Chile,CHL,1978,931.4229,5404.2466,521.3215
Chile,CHL,1979,1015.43463,5564.427,607.89307
Chile,CHL,1980,1105.2217,5549.529,613.61005
Chile,CHL,1981,1087.2881,5460.586,595.5237
Chile,CHL,1982,714.1066,4931.533,607.6565
Chile,CHL,1983,843.85706,4809.718,646.41486
Chile,CHL,1984,1122.0468,4678.957,651.7866
Chile,CHL,1985,1106.7299,4461.4473,641.54803
Chile,CHL,1986,1035.2639,4642.6797,578.0091
Chile,CHL,1987,1050.2213,4773.183,552.078
Chile,CHL,1988,1440.4266,5191.6724,763.48303
Chile,CHL,1989,1915.209,5719.734,1171.9315
Chile,CHL,1990,2270.2375,5947.4106,1238.0952
Chile,CHL,1991,1834.9781,6524.3564,1434.5897
Chile,CHL,1992,1561.2651,6954.546,1578.9857
Chile,CHL,1993,1550.873,7464.184,1609.7595
Chile,CHL,1994,1801.868,7896.4697,1529.4232
Chile,CHL,1995,1914.7778,8556.421,1444.6344
Chile,CHL,1996,2617.276,8961.924,1448.2307
Chile,CHL,1997,3362.5977,9513.148,1944.6827
Chile,CHL,1998,3124.2632,9603.316,2651.983
Chile,CHL,1999,3185.901,9597.82,3579.7893
Chile,CHL,2000,2433.8315,9059.223,4568.879
Chile,CHL,2001,1888.3424,8724.861,5121.2095
Chile,CHL,2002,1882.7295,8773.673,5108.847
Chile,CHL,2003,1781.3373,8608.164,5469.3384
Chile,CHL,2004,2042.9191,9395.781,5877.786
Chile,CHL,2005,1982.6576,9595.603,5630.6523
Chile,CHL,2006,2451.149,9825.121,5159.8228
Chile,CHL,2007,2880.8733,12142.894,3011.7854
Chile,CHL,2008,3050.0034,12669.11,1659.6074
Chile,CHL,2009,2759.8367,11797.905,1660.3379
Chile,CHL,2010,3071.551,10710.876,3375.4985
Chile,CHL,2011,3900.5566,11009.728,3398.5454
Chile,CHL,2012,4503.516,11310.037,3056.6877
Chile,CHL,2013,5013.607,11140.692,3034.0413
Chile,CHL,2014,5006.9126,10938.73,2487.0833
Chile,CHL,2015,4759.612,10643.151,2699.6377
Chile,CHL,2016,4770.0234,11110.309,3271.5881
Chile,CHL,2017,4882.776,11105.995,3056.6306
Chile,CHL,2018,4628.6074,11303.919,3014.0273
Chile,CHL,2019,4573.894,11058.701,3420.8171
Chile,CHL,2020,3789.874,9976.817,3230.7424
Chile,CHL,2021,4160.9985,10843.529,3500.1619
Chile,CHL,2022,3379.0967,11642.59,3706.2634
Chile,CHL,2023,2485.0723,11780.114,3573.4133
China,CHN,1965,1838.3798,178.30101,15.316135
China,CHN,1966,1916.0304,223.1647,18.17812
China,CHN,1967,1662.7246,215.10051,19.33604
China,CHN,1968,1609.391,229.42209,18.081284
China,CHN,1969,1892.3777,299.51965,24.648634
China,CHN,1970,2345.9802,403.68585,35.166622
China,CHN,1971,2638.3442,535.498,44.69921
China,CHN,1972,2726.9512,602.30896,56.535053
China,CHN,1973,2703.723,719.0853,68.360756
China,CHN,1974,2622.469,810.65063,84.3841
China,CHN,1975,2904.7524,878.6543,97.46887
China,CHN,1976,2930.1,989.03613,109.52994
China,CHN,1977,3178.0164,1030.1941,129.59454
China,CHN,1978,3443.6836,1127.2045,144.87949
China,CHN,1979,3514.1062,1114.6345,151.02917
China,CHN,1980,3602.5225,989.9839,146.40323
China,CHN,1981,3529.8684,924.0631,128.755
China,CHN,1982,3675.283,899.6231,118.63881
China,CHN,1983,3875.729,903.68726,119.56593
China,CHN,1984,4154.7417,924.07196,119.97808
China,CHN,1985,4467.1626,953.1807,122.91284
China,CHN,1986,4594.1357,996.8918,128.67526
China,CHN,1987,4897.8735,1041.3748,127.63129
China,CHN,1988,5171.858,1101.6841,128.79562
China,CHN,1989,5330.4155,1135.1464,133.70224
China,CHN,1990,5317.2354,1104.7654,133.64203
China,CHN,1991,5495.7144,1178.1249,133.36322
China,CHN,1992,5686.2817,1263.6383,134.43173
China,CHN,1993,5996.0054,1391.2852,141.2953
China,CHN,1994,6329.621,1400.362,146.58594
China,CHN,1995,6351.341,1498.6981,146.77692
China,CHN,1996,6590.7324,1647.0165,152.53807
China,CHN,1997,6408.065,1794.751,159.94911
China,CHN,1998,6313.3535,1834.7166,163.74524
China,CHN,1999,6451.185,1941.3574,172.5546
China,CHN,2000,6495.8564,2078.0774,195.36244
China,CHN,2001,6785.1694,2108.2466,217.21466
China,CHN,2002,7391.1035,2260.5503,229.6274
China,CHN,2003,8754.203,2509.7595,265.15195
China,CHN,2004,10144.286,2913.1116,308.32397
China,CHN,2005,11805.695,2941.6228,359.99353
China,CHN,2006,12884.437,3135.1848,440.0605
China,CHN,2007,13941.527,3264.112,537.8523
China,CHN,2008,14070.352,3313.9382,615.9595
China,CHN,2009,14640.164,3420.365,673.75323
China,CHN,2010,15087.28,3867.767,807.55634
China,CHN,2011,16316.91,3972.2583,995.97174
China,CHN,2012,16407.875,4137.613,1104.0679
China,CHN,2013,16642.777,4292.9062,1249.0261
China,CHN,2014,16463.236,4434.423,1359.8364
China,CHN,2015,16021.233,4742.6436,1396.9102
China,CHN,2016,15461.83,4867.4146,1493.9912
China,CHN,2017,15539.826,5093.451,1710.6735
China,CHN,2018,15773.501,5312.8945,2003.6139
China,CHN,2019,16121.257,5550.1157,2168.8208
China,CHN,2020,16423.652,5586.006,2362.3428
China,CHN,2021,17052.799,5732.612,2666.8745
China,CHN,2022,17110.594,5749.677,2648.5085
China,CHN,2023,17913.33,6376.3013,2839.6316
Colombia,COL,1965,1281.6292,2999.5857,489.7865
Colombia,COL,1966,1245.139,3483.3035,496.30783
Colombia,COL,1967,1328.6985,3392.7766,597.0853
Colombia,COL,1968,1178.0691,3554.6633,592.34467
Colombia,COL,1969,1225.6053,3327.5093,630.34625
Colombia,COL,1970,1247.8245,3681.165,597.61285
Colombia,COL,1971,947.7178,3724.669,607.53326
Colombia,COL,1972,962.5272,4301.3667,725.41815
Colombia,COL,1973,958.4308,3856.6218,734.942
Colombia,COL,1974,1133.615,4174.149,747.91864
Colombia,COL,1975,1127.3661,3577.4812,689.72974
Colombia,COL,1976,1079.1495,3695.1936,719.4621
Colombia,COL,1977,1082.2579,3699.3018,787.711
Colombia,COL,1978,1069.3982,3569.2666,953.8924
Colombia,COL,1979,1054.445,3547.3125,1005.5581
Colombia,COL,1980,1080.6421,3462.3613,1083.866
Colombia,COL,1981,1075.9359,3402.2395,1143.6761
Colombia,COL,1982,1094.984,3291.3894,1205.2914
Colombia,COL,1983,1179.4502,3345.0132,1303.7346
Colombia,COL,1984,1200.2438,3142.0205,1265.4922
Colombia,COL,1985,1211.0216,3141.3752,1242.3083
Colombia,COL,1986,1170.5042,3133.9585,1237.337
Colombia,COL,1987,1440.8458,3265.7551,1229.8202
Colombia,COL,1988,1125.3463,3351.633,1208.6439
Colombia,COL,1989,1276.6101,3370.7148,1129.5574
Colombia,COL,1990,569.9756,3505.986,1147.7882
Colombia,COL,1991,702.3446,3437.4526,1159.5867
Colombia,COL,1992,1151.6821,3667.881,1118.6451
Colombia,COL,1993,1183.9504,3702.8923,1138.7275
Colombia,COL,1994,1329.0248,3804.1992,1104.8588
Colombia,COL,1995,1166.9944,4007.7825,1152.9713
Colombia,COL,1996,888.30804,4177.3384,1231.2198
Colombia,COL,1997,1033.4832,4083.2908,1521.508
Colombia,COL,1998,965.9653,3986.4238,1736.3884
Colombia,COL,1999,758.63727,3513.854,1474.8981
Colombia,COL,2000,801.67554,3383.3352,1462.6514
Colombia,COL,2001,777.1102,3313.3071,1490.7906
Colombia,COL,2002,629.39075,3232.3052,1482.838
Colombia,COL,2003,687.44324,3181.4775,1400.4636
Colombia,COL,2004,593.03094,3394.2905,1473.0071
Colombia,COL,2005,368.59293,3316.6792,1526.8119
Colombia,COL,2006,1036.4047,3495.7966,1581.5342
Colombia,COL,2007,901.2933,3535.0159,1653.7051
Colombia,COL,2008,1178.6312,3443.9136,1660.4044
Colombia,COL,2009,1071.9169,3415.9353,1890.9001
Colombia,COL,2010,1247.4832,3565.2268,1951.3383
Colombia,COL,2011,999.0627,3719.0686,1879.3156
Colombia,COL,2012,1191.7312,3933.9966,2067.5835
Colombia,COL,2013,1269.3042,4079.071,2265.9438
Colombia,COL,2014,1331.8263,4279.6616,2438.8523
Colombia,COL,2015,1226.2374,3802.904,2379.413
Colombia,COL,2016,1334.294,4635.05,2534.0125
Colombia,COL,2017,1001.5815,4476.6567,2446.768
Colombia,COL,2018,922.59314,4457.5396,2583.3445
Colombia,COL,2019,1068.8333,4371.8633,2564.5425
Colombia,COL,2020,932.2452,3635.8503,2576.5771
Colombia,COL,2021,610.65594,4637.737,2450.9844
Colombia,COL,2022,546.5651,5150.997,2426.0762
Colombia,COL,2023,832.3678,5211.205,2506.3638
Croatia,HRV,1990,1929.4203,11136.418,5236.8267
Croatia,HRV,1991,1091.3584,7946.341,4878.9087
Croatia,HRV,1992,968.532,8022.8643,5106.06
Croatia,HRV,1993,824.1476,8487.067,5397.807
Croatia,HRV,1994,512.9628,8706.839,5050.181
Croatia,HRV,1995,422.8059,9671.001,4679.536
Croatia,HRV,1996,349.71942,9265.483,5297.172
Croatia,HRV,1997,600.486,9994.579,5546.1006
Croatia,HRV,1998,580.44965,11389.538,5390.201
Croatia,HRV,1999,520.9161,11411.3,5530.0063
Croatia,HRV,2000,1103.8206,10278.102,5649.302
Croatia,HRV,2001,1240.1305,10630.14,5974.3584
Croatia,HRV,2002,1515.4863,11194.183,6149.4033
Croatia,HRV,2003,1693.7108,12448.312,6142.3184
Croatia,HRV,2004,1805.7477,11726.155,6395.698
Croatia,HRV,2005,1794.9666,12107.517,6204.138
Croatia,HRV,2006,1670.9001,12330.796,6152.5386
Croatia,HRV,2007,1818.9906,12659.102,7088.786
Croatia,HRV,2008,1876.9902,12036.544,6889.5513
Croatia,HRV,2009,1344.8165,11786.414,6378.134
Croatia,HRV,2010,1817.4397,10046.026,7007.647
Croatia,HRV,2011,1877.978,9590.1,6868.745
Croatia,HRV,2012,1692.037,8634.263,6479.3857
Croatia,HRV,2013,1822.3064,8349.673,6158.933
Croatia,HRV,2014,1755.6327,8791.516,5482.2334
Croatia,HRV,2015,1655.6432,9195.953,5690.559
Croatia,HRV,2016,1792.4677,9302.916,5976.572
Croatia,HRV,2017,1088.3433,10018.335,6916.3726
Croatia,HRV,2018,1021.09485,9781.406,6407.5093
Croatia,HRV,2019,1186.5039,9618.869,6775.5747
Croatia,HRV,2020,1025.3313,8310.474,7168.4185
Croatia,HRV,2021,1189.7025,8865.453,6958.3345
Croatia,HRV,2022,1172.9607,9775.513,6154.564
Croatia,HRV,2023,974.5903,10058.515,6236.9263
Cyprus,CYP,1965,,7581.157,
Cyprus,CYP,1966,,8575.083,
Cyprus,CYP,1967,,9219.807,
Cyprus,CYP,1968,,10162.369,
Cyprus,CYP,1969,,11918.084,
Cyprus,CYP,1970,,12491.854,
Cyprus,CYP,1971,,14817.3125,
Cyprus,CYP,1972,,16578.896,
Cyprus,CYP,1973,,17702.572,
Cyprus,CYP,1974,,15746.498,
Cyprus,CYP,1975,,13225.367,
Cyprus,CYP,1976,,13366.282,
Cyprus,CYP,1977,,14924.848,
Cyprus,CYP,1978,,15127.761,
Cyprus,CYP,1979,,15176.443,
Cyprus,CYP,1980,,15130.458,
Cyprus,CYP,1981,,14342.979,
Cyprus,CYP,1982,,16968.06,
Cyprus,CYP,1983,,17570.262,
Cyprus,CYP,1984,,17524.965,
Cyprus,CYP,1985,1478.2483,17062.049,
Cyprus,CYP,1986,891.666,18132.37,
Cyprus,CYP,1987,1863.8041,21023.766,
Cyprus,CYP,1988,1107.7389,22175.938,
Cyprus,CYP,1989,972.1591,22577.295,
Cyprus,CYP,1990,899.71985,23544.809,
Cyprus,CYP,1991,654.95135,23763.72,
Cyprus,CYP,1992,1191.0763,26937.865,
Cyprus,CYP,1993,985.60156,27695.244,
Cyprus,CYP,1994,1322.1355,26781.723,
Cyprus,CYP,1995,1442.9296,27812.77,
Cyprus,CYP,1996,1321.4948,27772.773,
Cyprus,CYP,1997,984.8508,27819.953,
Cyprus,CYP,1998,178.01013,29829.2,
Cyprus,CYP,1999,299.6097,30701.148,
Cyprus,CYP,2000,441.53473,31471.45,
Cyprus,CYP,2001,638.85333,31086.318,
Cyprus,CYP,2002,520.9926,30211.928,
Cyprus,CYP,2003,511.5384,31565.375,
Cyprus,CYP,2004,502.33243,30151.006,
Cyprus,CYP,2005,493.4286,33246,
Cyprus,CYP,2006,332.51956,32267.543,0
Cyprus,CYP,2007,296.793,32263.762,0
Cyprus,CYP,2008,238.64027,32389.553,
Cyprus,CYP,2009,124.38453,31136.773,
Cyprus,CYP,2010,150.86055,29657.582,
Cyprus,CYP,2011,70.0042,28771.883,
Cyprus,CYP,2012,2.4133673,26535.666,
Cyprus,CYP,2013,2.3918264,23296.922,
Cyprus,CYP,2014,21.911694,23168.846,
Cyprus,CYP,2015,32.582714,23524.773,
Cyprus,CYP,2016,4.311288,25432.547,
Cyprus,CYP,2017,28.703674,25879.092,
Cyprus,CYP,2018,129.87914,25388.752,
Cyprus,CYP,2019,158.15614,25052.219,
Cyprus,CYP,2020,131.00003,21195.21,
Cyprus,CYP,2021,385.75873,21742.61,
Cyprus,CYP,2022,284.29797,22965.396,
Cyprus,CYP,2023,257.02838,22762.27,
Czechia,CZE,1965,42342.87,4848.8306,442.1952
Czechia,CZE,1966,42092.055,5337.34,461.3993
Czechia,CZE,1967,40612.13,5925.5303,552.9638
Czechia,CZE,1968,41971.13,6534.2363,680.77594
Czechia,CZE,1969,43567.8,7001.5356,745.6127
Czechia,CZE,1970,44046.957,8404.527,817.9567
Czechia,CZE,1971,45793.504,9233.353,1014.10333
Czechia,CZE,1972,44981.617,10066.822,1097.3707
Czechia,CZE,1973,43796.777,11261.708,1199.2059
Czechia,CZE,1974,43369.367,11477.027,1453.2124
